,Case ID,Activity,Timestamp
6309,1-722688743,Queued-Awaiting Assignment,2012/04/19 07:58:07.000
6310,1-722688743,Accepted-In Progress,2012/05/24 05:31:28.000
6311,1-722688743,Completed-Closed,2012/05/24 05:31:54.000
6314,1-722742993,Accepted-In Progress,2012/04/18 23:31:13.000
6312,1-722742993,Accepted-Wait,2012/04/19 19:51:03.000
6313,1-722742993,Completed-Closed,2012/04/23 16:52:04.000
6321,1-726517211,Accepted-Assigned,2012/05/08 10:41:56.000
6318,1-726517211,Accepted-In Progress,2012/04/19 09:16:24.000
6323,1-726517211,Queued-Awaiting Assignment,2012/04/19 09:18:34.000
6322,1-726517211,Accepted-In Progress,2012/05/09 11:50:00.000
6320,1-726517211,Queued-Awaiting Assignment,2012/04/19 09:16:09.000
6317,1-726517211,Completed-Closed,2012/05/09 11:50:05.000
6316,1-726517211,Accepted-In Progress,2012/04/19 09:15:49.000
6315,1-726517211,Accepted-In Progress,2012/04/19 09:15:21.000
6319,1-726517211,Accepted-Assigned,2012/04/20 14:10:12.000
6324,1-726760342,Accepted-In Progress,2012/04/19 13:36:37.000
6325,1-726760342,Accepted-Wait,2012/04/19 13:37:20.000
6326,1-726760342,Completed-Closed,2012/05/24 11:41:39.000
6327,1-726808501,Accepted-In Progress,2012/04/19 14:31:06.000
6328,1-726808501,Completed-Closed,2012/05/23 16:56:52.000
6331,1-728461114,Accepted-In Progress,2012/04/20 13:01:51.000
6329,1-728461114,Accepted-Wait,2012/05/07 15:41:58.000
6330,1-728461114,Completed-Closed,2012/05/18 21:14:41.000
6339,1-728470722,Accepted-In Progress,2012/04/20 14:04:29.000
6338,1-728470722,Accepted-Assigned,2012/04/20 14:05:30.000
6337,1-728470722,Queued-Awaiting Assignment,2012/04/20 14:32:59.000
6336,1-728470722,Queued-Awaiting Assignment,2012/04/20 15:01:19.000
6340,1-728470722,Accepted-Assigned,2012/04/23 01:06:25.000
6334,1-728470722,Queued-Awaiting Assignment,2012/04/23 07:24:33.000
6333,1-728470722,Accepted-In Progress,2012/05/09 13:15:12.000
6332,1-728470722,Accepted-Assigned,2012/05/09 13:15:37.000
6335,1-728470722,Accepted-In Progress,2012/05/29 14:18:15.000
6341,1-728470722,Completed-Closed,2012/05/30 09:44:57.000
6345,1-728630851,Queued-Awaiting Assignment,2012/04/20 18:03:47.000
6344,1-728630851,Accepted-Assigned,2012/04/23 15:57:50.000
6346,1-728630851,Queued-Awaiting Assignment,2012/05/09 13:26:56.000
6342,1-728630851,Accepted-In Progress,2012/05/11 22:12:07.000
6343,1-728630851,Completed-Closed,2012/05/11 22:14:03.000
6347,1-728641711,Accepted-In Progress,2012/04/20 18:13:58.000
6348,1-728641711,Queued-Awaiting Assignment,2012/04/20 18:26:35.000
6349,1-728641711,Accepted-In Progress,2012/04/23 20:26:56.000
6350,1-728641711,Completed-Closed,2012/05/14 14:51:02.000
6351,1-728649379,Accepted-In Progress,2012/04/20 17:32:44.000
6352,1-728649379,Completed-Closed,2012/04/20 17:47:59.000
6353,1-729423803,Accepted-In Progress,2012/04/23 10:11:42.000
6354,1-729423803,Completed-Closed,2012/05/24 13:24:32.000
6355,1-729440922,Accepted-In Progress,2012/04/23 09:29:47.000
6356,1-729440922,Completed-Closed,2012/04/25 11:20:11.000
6358,1-729635576,Accepted-In Progress,2012/04/23 16:04:18.000
6357,1-729635576,Completed-Closed,2012/05/18 12:11:18.000
6359,1-729711756,Accepted-In Progress,2012/04/23 15:24:45.000
6360,1-729711756,Completed-Closed,2012/05/09 17:27:57.000
6361,1-729826369,Accepted-In Progress,2012/04/23 16:56:04.000
6362,1-729826369,Completed-Closed,2012/04/23 16:59:57.000
6363,1-729966151,Accepted-In Progress,2012/04/23 18:15:33.000
6364,1-729966151,Completed-Closed,2012/05/03 15:46:11.000
6365,1-730084841,Queued-Awaiting Assignment,2012/04/24 00:48:09.000
6366,1-730084841,Accepted-In Progress,2012/04/24 01:08:35.000
6367,1-730084841,Completed-Closed,2012/04/24 01:09:14.000
6371,1-730084875,Accepted-In Progress,2012/04/24 01:05:25.000
6370,1-730084875,Queued-Awaiting Assignment,2012/04/24 01:06:50.000
6369,1-730084875,Accepted-In Progress,2012/04/24 10:15:22.000
6368,1-730084875,Completed-Closed,2012/05/02 17:23:13.000
6372,1-730644447,Accepted-In Progress,2012/04/24 11:49:59.000
6373,1-730644447,Completed-Closed,2012/04/24 11:55:03.000
6374,1-730923421,Accepted-In Progress,2012/04/24 15:09:13.000
6375,1-730923421,Accepted-Wait,2012/04/24 15:09:47.000
6376,1-730923421,Completed-Closed,2012/05/10 17:56:14.000
6377,1-730961258,Accepted-In Progress,2012/04/24 15:46:35.000
6378,1-730961258,Completed-Closed,2012/05/08 08:38:40.000
6379,1-731792664,Accepted-In Progress,2012/04/25 10:34:38.000
6380,1-731792664,Completed-Closed,2012/04/25 11:24:33.000
6383,1-731908702,Accepted-In Progress,2012/04/25 10:50:00.000
6382,1-731908702,Accepted-In Progress,2012/04/25 11:23:14.000
6381,1-731908702,Completed-Closed,2012/04/30 12:29:39.000
6384,1-732289301,Accepted-In Progress,2012/04/25 16:51:48.000
6385,1-732289301,Queued-Awaiting Assignment,2012/04/25 17:01:56.000
6386,1-732289301,Accepted-In Progress,2012/04/25 17:06:02.000
6387,1-732289301,Accepted-In Progress,2012/04/25 17:08:42.000
6388,1-732289301,Accepted-Assigned,2012/04/25 18:05:30.000
6389,1-732289301,Accepted-In Progress,2012/05/22 14:24:08.000
6390,1-732289301,Completed-Closed,2012/05/22 14:24:42.000
6391,1-732357301,Accepted-In Progress,2012/04/25 18:18:15.000
6392,1-732357301,Accepted-Wait,2012/04/25 18:59:52.000
6393,1-732357301,Accepted-In Progress,2012/05/14 13:05:13.000
6394,1-732357301,Completed-Closed,2012/05/14 14:27:02.000
6396,1-733169018,Accepted-In Progress,2012/04/26 13:19:24.000
6395,1-733169018,Completed-Closed,2012/05/14 13:16:48.000
6397,1-733336456,Accepted-In Progress,2012/04/26 15:59:06.000
6398,1-733336456,Accepted-In Progress,2012/05/07 09:19:47.000
6399,1-733336456,Completed-Closed,2012/05/23 12:56:40.000
6400,1-733451291,Accepted-In Progress,2012/04/26 18:37:17.000
6401,1-733451291,Completed-Closed,2012/04/26 18:39:25.000
6407,1-733562890,Queued-Awaiting Assignment,2012/04/27 10:01:45.000
6406,1-733562890,Accepted-In Progress,2012/04/27 11:08:12.000
6405,1-733562890,Queued-Awaiting Assignment,2012/04/30 15:24:09.000
6408,1-733562890,Accepted-In Progress,2012/04/30 16:09:45.000
6403,1-733562890,Accepted-Wait,2012/05/09 15:03:01.000
6402,1-733562890,Accepted-In Progress,2012/05/23 14:55:27.000
6404,1-733562890,Completed-Closed,2012/05/23 14:56:10.000
6409,1-733649220,Accepted-In Progress,2012/04/27 06:41:52.000
6410,1-733649220,Queued-Awaiting Assignment,2012/04/27 06:45:17.000
6411,1-733649220,Accepted-In Progress,2012/04/27 08:33:50.000
6412,1-733649220,Completed-Closed,2012/04/27 13:44:06.000
6413,1-734831769,Accepted-In Progress,2012/04/27 14:51:08.000
6414,1-734831769,Completed-Closed,2012/04/27 15:05:37.000
6415,1-734921423,Accepted-In Progress,2012/04/27 14:34:05.000
6416,1-734921423,Completed-Closed,2012/05/08 15:02:28.000
6419,1-735185827,Accepted-In Progress,2012/04/28 12:17:13.000
6417,1-735185827,Accepted-Assigned,2012/04/28 12:19:06.000
6418,1-735185827,Accepted-In Progress,2012/05/04 07:46:07.000
6420,1-735185827,Completed-Closed,2012/05/04 07:48:07.000
6422,1-735265367,Accepted-In Progress,2012/04/28 03:18:10.000
6421,1-735265367,Completed-Closed,2012/04/28 03:20:33.000
6423,1-735265425,Accepted-In Progress,2012/04/28 03:45:24.000
6424,1-735265425,Completed-Closed,2012/04/28 03:48:03.000
6425,1-735881798,Accepted-In Progress,2012/04/29 10:41:28.000
6426,1-735881798,Accepted-Assigned,2012/04/29 10:42:46.000
6427,1-735881798,Accepted-In Progress,2012/05/23 13:18:57.000
6428,1-735881798,Accepted-In Progress,2012/05/23 13:20:38.000
6429,1-735881798,Completed-Closed,2012/05/23 13:21:04.000
6433,1-736351127,Accepted-In Progress,2012/04/30 06:13:44.000
6440,1-736351127,Queued-Awaiting Assignment,2012/04/30 10:34:14.000
6439,1-736351127,Accepted-In Progress,2012/05/07 13:11:40.000
6438,1-736351127,Queued-Awaiting Assignment,2012/05/07 13:14:50.000
6437,1-736351127,Accepted-In Progress,2012/04/30 10:34:04.000
6436,1-736351127,Accepted-In Progress,2012/04/30 05:27:00.000
6432,1-736351127,Queued-Awaiting Assignment,2012/04/30 06:15:21.000
6434,1-736351127,Queued-Awaiting Assignment,2012/05/07 12:33:07.000
6441,1-736351127,Queued-Awaiting Assignment,2012/04/30 05:31:22.000
6431,1-736351127,Accepted-In Progress,2012/05/07 14:01:53.000
6430,1-736351127,Accepted-In Progress,2012/04/30 10:36:34.000
6435,1-736351127,Accepted-In Progress,2012/05/07 13:22:56.000
6442,1-736351127,Completed-Closed,2012/05/07 15:40:13.000
6452,1-736351222,Queued-Awaiting Assignment,2012/04/30 06:13:34.000
6453,1-736351222,Queued-Awaiting Assignment,2012/04/30 05:55:51.000
6451,1-736351222,Accepted-In Progress,2012/04/30 06:10:57.000
6455,1-736351222,Accepted-In Progress,2012/04/30 05:47:41.000
6454,1-736351222,Accepted-In Progress,2012/04/30 10:30:38.000
6449,1-736351222,Queued-Awaiting Assignment,2012/04/30 10:31:32.000
6450,1-736351222,Accepted-In Progress,2012/04/30 10:36:03.000
6448,1-736351222,Queued-Awaiting Assignment,2012/05/07 12:35:33.000
6447,1-736351222,Accepted-In Progress,2012/05/07 13:16:01.000
6446,1-736351222,Completed-Closed,2012/05/07 15:40:44.000
6445,1-736351222,Accepted-In Progress,2012/05/07 13:19:43.000
6444,1-736351222,Accepted-In Progress,2012/05/07 14:01:26.000
6443,1-736351222,Queued-Awaiting Assignment,2012/05/07 13:16:46.000
6456,1-736392818,Accepted-In Progress,2012/04/30 10:27:14.000
6457,1-736392818,Completed-Closed,2012/05/28 10:20:49.000
6458,1-736474918,Accepted-In Progress,2012/04/30 13:22:33.000
6459,1-736474918,Completed-Closed,2012/04/30 13:27:28.000
6462,1-736492457,Accepted-Assigned,2012/04/30 17:15:19.000
6461,1-736492457,Accepted-In Progress,2012/05/23 14:31:50.000
6460,1-736492457,Completed-Closed,2012/05/24 16:07:05.000
6463,1-737341073,Queued-Awaiting Assignment,2012/05/01 14:55:13.000
6464,1-737341073,Accepted-In Progress,2012/05/01 14:59:48.000
6465,1-737341073,Queued-Awaiting Assignment,2012/05/01 20:45:14.000
6466,1-737341073,Accepted-In Progress,2012/05/02 11:10:57.000
6467,1-737341073,Completed-Closed,2012/05/02 11:13:08.000
6468,1-738626601,Queued-Awaiting Assignment,2012/05/02 17:57:16.000
6469,1-738626601,Accepted-In Progress,2012/05/02 17:57:39.000
6470,1-738626601,Accepted-In Progress,2012/05/02 18:04:21.000
6471,1-738626601,Completed-Closed,2012/05/25 18:42:22.000
6473,1-738820974,Accepted-In Progress,2012/05/02 23:20:24.000
6474,1-738820974,Accepted-Assigned,2012/05/02 23:22:01.000
6472,1-738820974,Completed-Closed,2012/05/25 18:38:43.000
6475,1-739307829,Accepted-In Progress,2012/05/03 14:03:32.000
6476,1-739307829,Completed-Closed,2012/05/07 09:19:38.000
6477,1-739606545,Accepted-In Progress,2012/05/03 16:24:57.000
6478,1-739606545,Completed-Closed,2012/05/03 16:34:02.000
6486,1-739695919,Queued-Awaiting Assignment,2012/05/04 11:35:45.000
6489,1-739695919,Completed-Closed,2012/05/16 15:22:25.000
6488,1-739695919,Accepted-In Progress,2012/05/03 17:00:53.000
6487,1-739695919,Queued-Awaiting Assignment,2012/05/10 14:25:04.000
6484,1-739695919,Completed-Closed,2012/05/29 13:17:45.000
6485,1-739695919,Accepted-In Progress,2012/05/08 13:51:42.000
6482,1-739695919,Queued-Awaiting Assignment,2012/05/08 14:24:52.000
6481,1-739695919,Accepted-In Progress,2012/05/29 13:10:03.000
6480,1-739695919,Accepted-In Progress,2012/05/06 19:27:57.000
6479,1-739695919,Accepted-In Progress,2012/05/11 10:41:18.000
6483,1-739695919,Queued-Awaiting Assignment,2012/05/03 18:35:20.000
6490,1-740409214,Accepted-In Progress,2012/05/04 10:15:41.000
6491,1-740409214,Completed-Closed,2012/05/07 10:12:12.000
6492,1-740676462,Accepted-In Progress,2012/05/04 15:38:12.000
6493,1-740676462,Completed-Closed,2012/05/09 15:49:54.000
6496,1-741495923,Accepted-In Progress,2012/05/07 05:38:25.000
6494,1-741495923,Accepted-Assigned,2012/05/07 05:40:04.000
6495,1-741495923,Accepted-In Progress,2012/05/07 15:56:16.000
6497,1-741495923,Completed-Closed,2012/05/11 12:30:49.000
6498,1-741753047,Accepted-In Progress,2012/05/07 14:22:07.000
6499,1-741753047,Completed-Closed,2012/05/07 14:24:21.000
6501,1-741758638,Accepted-In Progress,2012/05/07 13:51:27.000
6500,1-741758638,Completed-Closed,2012/05/24 06:04:34.000
6502,1-741807021,Accepted-In Progress,2012/05/07 14:19:57.000
6503,1-741807021,Completed-Closed,2012/05/09 12:42:38.000
6504,1-741987554,Accepted-In Progress,2012/05/07 19:07:13.000
6505,1-741987554,Accepted-Wait,2012/05/07 19:11:09.000
6506,1-741987554,Accepted-Wait,2012/05/08 14:14:03.000
6507,1-741987554,Accepted-In Progress,2012/05/08 14:17:43.000
6508,1-741987554,Accepted-Wait,2012/05/08 15:04:41.000
6509,1-741987554,Queued-Awaiting Assignment,2012/05/08 16:53:55.000
6510,1-741987554,Accepted-In Progress,2012/05/08 17:27:14.000
6511,1-741987554,Completed-Closed,2012/05/16 12:18:55.000
6517,1-741995108,Accepted-In Progress,2012/05/07 18:56:41.000
6516,1-741995108,Accepted-In Progress,2012/05/08 13:58:31.000
6515,1-741995108,Accepted-In Progress,2012/05/08 14:19:47.000
6513,1-741995108,Accepted-Wait,2012/05/08 14:23:42.000
6512,1-741995108,Accepted-In Progress,2012/05/08 17:29:34.000
6514,1-741995108,Completed-Closed,2012/05/08 17:29:59.000
6518,1-741995344,Accepted-In Progress,2012/05/07 19:00:49.000
6519,1-741995344,Queued-Awaiting Assignment,2012/05/07 19:02:48.000
6520,1-741995344,Accepted-In Progress,2012/05/07 19:04:55.000
6521,1-741995344,Completed-Closed,2012/05/24 15:46:48.000
6522,1-742216614,Queued-Awaiting Assignment,2012/05/08 11:54:44.000
6523,1-742216614,Accepted-In Progress,2012/05/08 13:07:03.000
6524,1-742216614,Completed-Closed,2012/05/08 13:11:01.000
6528,1-742296921,Queued-Awaiting Assignment,2012/05/08 12:30:54.000
6527,1-742296921,Accepted-In Progress,2012/05/08 12:27:37.000
6525,1-742296921,Completed-Closed,2012/05/22 16:12:41.000
6526,1-742296921,Accepted-In Progress,2012/05/22 15:28:14.000
6529,1-742383139,Accepted-In Progress,2012/05/08 14:51:43.000
6530,1-742383139,Accepted-Assigned,2012/05/08 14:58:54.000
6531,1-742383139,Accepted-In Progress,2012/05/17 10:35:00.000
6532,1-742383139,Completed-Closed,2012/05/17 10:35:01.000
6533,1-742397728,Accepted-In Progress,2012/05/08 17:48:23.000
6534,1-742397728,Completed-Closed,2012/05/08 17:50:22.000
6535,1-742833777,Completed-Closed,2012/05/09 17:27:42.000
6537,1-742929685,Accepted-In Progress,2012/05/09 16:42:39.000
6536,1-742929685,Accepted-Assigned,2012/05/09 19:46:34.000
6538,1-742929685,Completed-Closed,2012/05/22 18:09:16.000
6540,1-743659911,Accepted-In Progress,2012/05/10 16:53:26.000
6539,1-743659911,Completed-Closed,2012/05/31 16:19:08.000
6541,1-743923075,Accepted-In Progress,2012/05/11 09:10:04.000
6542,1-743923075,Completed-Closed,2012/05/30 10:57:00.000
6543,1-744020867,Accepted-In Progress,2012/05/11 12:32:41.000
6544,1-744020867,Completed-Closed,2012/05/11 12:35:47.000
6545,1-744096281,Accepted-In Progress,2012/05/11 13:44:22.000
6546,1-744096281,Completed-Closed,2012/05/29 08:23:44.000
6548,1-744436513,Accepted-In Progress,2012/05/13 02:55:10.000
6549,1-744436513,Queued-Awaiting Assignment,2012/05/13 02:56:10.000
6547,1-744436513,Accepted-In Progress,2012/05/15 09:58:46.000
6550,1-744436513,Completed-Closed,2012/05/15 10:06:53.000
6552,1-744436815,Accepted-In Progress,2012/05/13 17:29:31.000
6551,1-744436815,Completed-Closed,2012/05/13 17:30:04.000
6554,1-744436853,Accepted-In Progress,2012/05/13 17:54:39.000
6553,1-744436853,Completed-Closed,2012/05/13 18:01:55.000
6555,1-744771526,Accepted-In Progress,2012/05/14 12:27:18.000
6556,1-744771526,Completed-Closed,2012/05/14 12:28:52.000
6557,1-744812279,Accepted-In Progress,2012/05/14 18:27:12.000
6558,1-744812279,Completed-Closed,2012/05/14 18:33:42.000
6559,1-744867338,Accepted-In Progress,2012/05/14 13:50:28.000
6560,1-744867338,Completed-Closed,2012/05/21 11:48:01.000
6561,1-744961184,Accepted-In Progress,2012/05/14 15:12:01.000
6562,1-744961184,Completed-Closed,2012/05/14 15:14:26.000
6563,1-744961783,Accepted-In Progress,2012/05/14 15:44:18.000
6564,1-744961783,Completed-Closed,2012/05/14 15:56:34.000
6566,1-745176353,Accepted-In Progress,2012/05/15 02:30:02.000
6565,1-745176353,Completed-Closed,2012/05/16 01:59:49.000
6567,1-745323752,Accepted-In Progress,2012/05/15 10:09:29.000
6568,1-745323752,Completed-Closed,2012/05/30 22:12:43.000
6569,1-745528120,Accepted-In Progress,2012/05/15 17:35:05.000
6570,1-745528120,Completed-Closed,2012/05/15 17:38:18.000
6571,1-745590142,Accepted-In Progress,2012/05/15 15:47:11.000
6572,1-745590142,Completed-Closed,2012/05/31 14:34:39.000
6573,1-745630444,Accepted-In Progress,2012/05/15 17:19:08.000
6574,1-745630444,Completed-Closed,2012/05/15 17:27:51.000
6575,1-745791842,Accepted-In Progress,2012/05/16 03:13:02.000
6576,1-745791842,Completed-Closed,2012/05/16 03:18:13.000
6581,1-745941359,Accepted-In Progress,2012/05/16 11:04:44.000
6580,1-745941359,Queued-Awaiting Assignment,2012/05/16 11:05:16.000
6579,1-745941359,Accepted-In Progress,2012/05/16 11:59:22.000
6578,1-745941359,Accepted-Assigned,2012/05/31 11:58:48.000
6577,1-745941359,Completed-Closed,2012/05/31 12:07:43.000
6582,1-746011641,Accepted-In Progress,2012/05/16 12:04:19.000
6583,1-746011641,Completed-Closed,2012/05/21 12:18:48.000
6584,1-746123906,Accepted-In Progress,2012/05/16 13:23:17.000
6585,1-746123906,Completed-Closed,2012/05/22 12:19:21.000
6586,1-746191809,Accepted-In Progress,2012/05/16 17:12:20.000
6587,1-746191809,Completed-Closed,2012/05/16 17:54:28.000
6593,1-746205481,Accepted-In Progress,2012/05/16 15:14:24.000
6592,1-746205481,Queued-Awaiting Assignment,2012/05/16 15:25:43.000
6591,1-746205481,Accepted-In Progress,2012/05/16 15:26:28.000
6589,1-746205481,Accepted-Assigned,2012/05/16 15:26:48.000
6588,1-746205481,Accepted-Wait,2012/05/16 18:11:06.000
6590,1-746205481,Completed-Closed,2012/05/22 14:26:12.000
6594,1-746374026,Accepted-In Progress,2012/05/16 17:58:10.000
6595,1-746374026,Completed-Closed,2012/05/17 16:46:59.000
6596,1-746662247,Accepted-In Progress,2012/05/17 16:20:58.000
6597,1-746662247,Completed-Closed,2012/05/17 16:30:49.000
6598,1-746662619,Accepted-In Progress,2012/05/17 16:51:43.000
6599,1-746662619,Completed-Closed,2012/05/18 16:10:30.000
6600,1-746969187,Accepted-In Progress,2012/05/18 12:29:44.000
6601,1-746969187,Completed-Closed,2012/05/18 12:32:34.000
6602,1-746969236,Accepted-In Progress,2012/05/18 12:42:26.000
6603,1-746969236,Completed-Closed,2012/05/18 12:43:58.000
6605,1-747147608,Accepted-In Progress,2012/05/18 22:02:06.000
6604,1-747147608,Completed-Closed,2012/05/24 09:36:08.000
6606,1-747373035,Accepted-In Progress,2012/05/19 15:21:09.000
6607,1-747373035,Completed-Closed,2012/05/19 15:53:02.000
6608,1-747680998,Accepted-In Progress,2012/05/21 11:17:33.000
6609,1-747680998,Queued-Awaiting Assignment,2012/05/21 11:29:25.000
6610,1-747680998,Accepted-In Progress,2012/05/21 11:31:04.000
6611,1-747680998,Completed-Closed,2012/05/23 09:56:40.000
6612,1-747810698,Accepted-In Progress,2012/05/21 16:44:23.000
6613,1-747810698,Completed-Closed,2012/05/23 15:40:55.000
6614,1-748204098,Accepted-In Progress,2012/05/22 02:19:54.000
6615,1-748204098,Completed-Closed,2012/05/31 09:38:22.000
6616,1-748384181,Accepted-In Progress,2012/05/22 10:53:45.000
6617,1-748384181,Completed-Closed,2012/05/22 10:54:00.000
6619,1-748438405,Accepted-In Progress,2012/05/22 11:57:53.000
6618,1-748438405,Completed-Closed,2012/05/22 12:03:02.000
6620,1-748680387,Accepted-In Progress,2012/05/22 16:47:41.000
6621,1-748680387,Completed-Closed,2012/05/22 17:02:17.000
